route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
06260926-GT,20260628,20260628-GT-3129,KI - Bramalea GO,,0,13P,UNBE,1,1,
06260926-LE,20260628,20260628-LE-9331,LE - Union Station GO,,1,29A,OSUN,1,1,
06260926-LE,20260628,20260628-LE-9037,LE - Union Station GO,,1,16A,OSUN,1,1,
06260926-GT,20260628,20260628-GT-3424,KI - Union Station GO,,1,59P,MOUN,1,1,
06260926-LW,20260628,20260628-LW-1322,LW - Union Station GO,,1,12A,OAUN,1,1,
06260926-ST,20260628,20260628-ST-7435,ST - Union Station GO,,1,07A,MJUN,1,1,
06260926-GT,20260628,20260628-GT-3022,KI - Union Station GO,,1,09P,BEUN,1,1,
06260926-LE,20260628,20260628-LE-9139,LE - Union Station GO,,1,05A,OSUN,1,1,
06260926-LW,20260628,20260628-LW-1626,LW - Union Station GO,,1,03A,WRUN,1,1,
06260926-ST,20260628,20260628-ST-7709,ST - Union Station GO,,1,54A,LIUN,1,1,
06260926-LW,20260628,20260628-LW-1017,LW - Aldershot GO,,0,17A,UNAL,1,1,
06260926-LE,20260628,20260628-LE-9130,LE - Durham College Oshawa GO,,0,28A,UNOS,1,1,
06260926-LE,20260628,20260628-LE-9028,LE - Durham College Oshawa GO,,0,30A,UNOS,1,1,
06260926-LE,20260628,20260628-LE-9224,LE - Durham College Oshawa GO,,0,05A,UNOS,1,1,
06260926-BR,20260628,20260628-BR-6324,BR - Union Station GO,,1,65A,AUUN,1,1,
06260926-LW,20260628,20260628-LW-1609,LW - West Harbour GO,,0,24A,UNWR,1,1,
